date,station_id,reservoir,river,wma,prov,wss,fsc_mcm,water_mcm,pct_last_year,pct_last_week,pct_full,district_mun
20260803,W4R001,Pongolapoort,Phongolo,3,KN,,2395.24,2007.2,,,83.8,DC27
20260803,W4R002,Bivane,Bivane,3,KN,,114.04,113.2,,,99.3,DC26
20260803,W5R001,Jericho,Mpama,2,M,IV,58.9,54.2,,,92,DC30
20260803,W5R002,Westoe,Usutu,2,M,IV,60.1,36.7,,,61,DC30
20260803,W5R003,Morgenstond,Ngwempisi,2,M,IV,99.99,99.1,,,99.1,DC30
20260803,W5R004,Heyshope,Assegaai,2,M,IV,444.94,444.5,,,99.9,DC30
20260803,X1R001,Nooitgedacht,Komati,2,M,IV,78.34,76.7,,,97.9,DC30
20260803,X1R003,Vygeboom,Komati,2,M,IV,78.02,78.3,,,100.4,DC30
20260803,X1R004,Driekoppies,Lomati,2,M,,250.92,251.4,,,100.2,DC32
20260803,X2R001,Longmere,Wit,2,M,,4.2,4.2,,,100.4,DC32
20260803,X2R002,Klipkopjes,Wit,2,M,,11.78,11.7,,,99.4,DC32
20260803,X2R003,Witklip,Sand,2,M,,12.52,12.6,,,100.3,DC32
20260803,X2R004,Primkop,Wit,2,M,,1.9,1.9,,,101.1,DC32
20260803,X2R005,Kwena,Krokodil,2,M,CE,158.65,159.1,,,100.3,DC32
20260803,X3R001,Da Gama,WhiteWaters,2,M,,13.53,13.4,,,99.3,DC32
20260803,X3R002,Inyaka,Marite,2,M,,123.66,123.9,,,100.2,DC32
